id,PROJECTNUMBER,MW,PROJECT_CITY,STATE,PROJECT_COUNTRY,CORE_MARKET,PROJECT_TYPE,SIZE_BUILDINGSIZE,NUMFLOORS,invoiceId,invoiceDate,invoiceTotal,ItemDescription,MasterItemNo,QtyShipped,UOM,ExtendedQuantity,PriceUOM,UnitPrice,ExtendedPrice,CONSTRUCTION_START_DATE,SUBSTANTIAL_COMPLETION_DATE,REVISED_ESTIMATE
6280,A0-0163,,kochi,kerala,india,wellness,health center,19500.0,,B0-1391,2024-03-04,161789.6,3 5 8 x 10 track 1 1 4 leg 20ga eq,60409.0,20.0,PC,0.2,ML,63710.5,12742.1,2023-05-26,2025-05-02 08:00:00,714978787.5
11995,A0-0004,,bengaluru,karnataka,india,enterprise,workspace,2800000.0,0.0,B0-3228,2023-12-26,993744.355,6 x 12 j runner 1 x 2 legs 20ga 33mil 2nd floor,61059.0,32.0,PC,0.384,ML,148546.5,57042.19,2020-02-03,2025-10-31 00:00:00,34925565107.0
7296,A0-0182,,meerut,uttar pradesh,india,bio innovation,r amp d laboratories,44000.0,,B0-1639,2024-04-30,-9897.254999999992,6 x 14 track 1 1 4 leg 20ga 33mil ,60140.0,1.0,PC,0.01,ML,104792.5,0.01,2024-01-01,2024-12-31 00:00:00,2514686544.0
9497,A0-0202,,mangalore,karnataka,india,future tech,workspace,330000.0,10.0,B0-2353,2023-05-26,984333.905,2 x 4 x 8 fsorb panel black fs250,62498.0,30.0,PC,30.0,PC,27972.5,839175.0,2022-03-01,2023-07-31 00:00:00,6213315661.0
6252,A0-0162,,lucknow,uttar pradesh,india,bio innovation,r amp d laboratories,288000.0,0.0,B0-1381,2024-02-29,133944.02, 8 x 2 3 8 scorpion bugle head drill point zinc 3m,63351.0,1.0,BX,1.0,BX,11794.375,11794.375,2022-05-06,2025-05-30 00:00:00,15598821597.0
5927,A0-0148,,guwahati,assam,india,enterprise,workspace,92942.0,,B0-1290,2024-02-09,132079.465,2 x 2 x 10 angle 20ga 30mil,61343.0,20.0,PC,0.2,ML,63209.5,12641.9,2023-06-01,2024-08-23 12:00:00,1481952253.0
2461,A0-0077,,mumbai,maharashtra,india,wellness,health center,2000.0,0.0,B0-0524,2023-08-03,152231.355,1 1 4 metal corner bead 10 ,58216.0,20.0,PCS,200.0,,32064.0,0.01,2023-06-05,2023-09-15 12:00:00,57276996.18
23,A0-0005,,warangal,telangana,india,misc market,learning hub,36700.0,4.0,B0-0009,2023-01-05,86158.64,3 4 x100 red rubber hd water hose bridgestone,64153.0,1.0,,,,9670.97,9670.97,2020-10-15,2024-01-11 12:00:00,3422320092.0
2067,A0-0070,,mumbai,maharashtra,india,enterprise,workspace,9000.0,0.0,B0-0454,2023-03-28,159940.91,7 16 pan head self drill zinc screw grabber,40627.0,1.0,box,1.0,,13882.71,0.01,2023-03-22,2023-05-25 12:00:00,24095235.95
1654,A0-0005,,warangal,telangana,india,misc market,learning hub,36700.0,4.0,B0-0378,2023-09-22,305298.545,30 halo cable self retractable lifeline with carabiner guardian fall,63039.0,2.0,,,,35394.815,70789.63,2020-10-15,2024-01-11 12:00:00,3422320092.0
8895,A0-0156,,nagpur,maharashtra,india,wellness,health center,583000.0,,B0-2130,2023-04-17,75731.995,12 x 1 64 usg fire rated hd main tee donn dxl white 050 20 bx,60203.0,6.0,PC,0.072,ML,86923.5,6258.325,2018-11-28,2024-08-23 00:00:00,23273459144.0
8707,A0-0186,,pune,maharashtra,india,misc market,workspace,171000.0,5.0,B0-2052,2023-03-09,37230.98,3 5 8 12 stud 1 5 8 flange 20ga 33mil,60420.0,14.0,PC,0.168,ML,87508.0,14701.01,2021-10-18,2026-06-02 00:00:00,15701858802.0
1377,A0-0014,,jaipur,rajasthan,india,bio innovation,misc build,680000.0,8.0,B0-0307,2023-06-13,16850.3,buy 5 7 1 4 24t round arbor marathon blade irwin 173rnd24030 get 5 free,25234.0,1.0,,,,61.24265749999999,0.01,2022-04-11,2024-09-17 12:00:00,7554544515.0
1725,A0-0009,,jaipur,rajasthan,india,enterprise,workspace,350000.0,4.0,B0-0150,2023-02-08,181665.105,4 x180 tape stego,26774.0,20.0,,,,2967.59,59351.8,2022-09-06,2024-08-15 00:00:00,9895473728.0
3755,A0-0016,,mumbai,maharashtra,india,enterprise,workspace,3300.0,0.0,B0-0492,2023-05-27,193932.09,quick set lite 45 settin g compound 18lb bag,49320.0,6.0,bag,6.0,,1369.4,0.01,2023-02-27,2023-11-30 00:00:00,169152463.0
10518,A0-0015,,ahmedabad,gujarat,india,future tech,critical ops,100000.0,,B0-2667,2023-07-19,5604.52,1 4 x 3 doc s industries i lag screw zinc 100pc,61480.0,1.0,BX,1.0,BX,989.475,989.475,2022-01-03,2023-11-16 12:00:00,2757689889.0
8653,A0-0244,,chennai,tamil nadu,india,bio innovation,pharma synth,42200.0,,B0-2035,2023-03-01,-9897.254999999992,7 8 x 7 8 x 12 usg donn wall angle flat white 40 bx ,49026.0,1.0,CT,0.01,ML,51519.5,0.01,2021-05-24,2023-01-13 12:00:00,3821815321.0
4184,A0-0064,,patna,bihar,india,wellness,health center,12658.0,0.0,B0-0706,2023-01-30,89997.135,u s g mid weight mud 4 5 gallon pail purple,61282.0,5.0,can,5.0,,1899.625,0.01,2022-10-03,2023-05-31 12:00:00,265604816.8
4083,A0-0021,,nagpur,maharashtra,india,wellness,health center,5000.0,,B0-0556,2023-11-08,57122.35,3 5 8 20ga dw track 10 w 1 1 4 leg,61206.0,20.0,pcs,200.0,,52855.5,0.01,2022-06-13,2022-07-29 00:00:00,8008318.0
9679,A0-0219,,indore,madhya pradesh,india,misc market,learning hub,40000.0,2.0,B0-2412,2023-02-27,2720052.58,6 x 37 stud 1 5 8 flange 16ga,40328.0,85.0,PC,3.145,ML,192217.0,604522.465,2021-12-14,2023-11-17 12:00:00,3600136735.0
8475,A0-0219,,indore,madhya pradesh,india,misc market,learning hub,40000.0,2.0,B0-1973,2023-02-24,1881713.415,4 x 18 stud 3 flange 18ga,66560.0,2.0,PC,0.036,ML,256345.0,9228.42,2021-12-14,2023-11-17 12:00:00,3600136735.0
6580,A0-0182,,meerut,uttar pradesh,india,bio innovation,r amp d laboratories,44000.0,,B0-1479,2024-03-29,114842.56,250 usg joint tape 20 bx,42172.0,2.0,RL,2.0,RL,237.975,475.95,2024-01-01,2024-12-31 00:00:00,2514686544.0
4559,A0-0104,,jammu,jammu kashmir,india,bio innovation,pharma synth,100000.0,2.0,B0-0793,2024-05-23,26887.0,sealant cp 572 sa spray 5 gal,13950.0,2.0,EA,,,13443.5,0.01,2023-07-05,2024-10-04 00:00:00,2043324796.0
3538,A0-0072,,mumbai,maharashtra,india,wellness,health center,1000.0,0.0,B0-0457,2023-03-31,103438.965,5 8 firecode drywall 4 x 10 ,58225.0,16.0,PCS,640.0,,48012.5,0.01,2023-03-06,2023-05-19 00:00:00,29582132.01
7004,A0-0023,,kolkata,west bengal,india,enterprise,hospitality hall,435000.0,11.0,B0-1593,2024-04-30,765043.7,8 x 10 flat strap 18ga 43mil,61515.0,400.0,PC,4.0,ML,179942.5,719770.0,2022-08-15,2025-01-21 00:00:00,23204555261.0
9561,A0-0276,,surat,gujarat,india,enterprise,workspace,1000.0,,B0-2380,2023-05-24,5195.37, 8 x 1 2 grabber wafer head drivall self drill point zinc 5 ,38015.0,1.0,BX,1.0,BX,2859.875,2859.875,2023-03-20,2023-04-05 00:00:00,2826976.0
12716,A0-0162,,lucknow,uttar pradesh,india,bio innovation,r amp d laboratories,288000.0,0.0,B0-3532,2024-08-22,69307.505, 2nd floor 2 1 2 x 14 stud 1 1 4 flange 20ga eq,59790.0,120.0,PC,1.68,ML,38827.5,65230.2,2022-05-06,2025-05-30 00:00:00,15598821597.0
11040,A0-0023,,kolkata,west bengal,india,enterprise,hospitality hall,435000.0,11.0,B0-2857,2023-09-07,96956.025,6 x 10 slotted slip track 2 1 2 leg 20ga 30mil,49214.0,16.0,PC,0.16,ML,179775.5,28764.08,2022-08-15,2025-01-21 00:00:00,23204555261.0
8790,A0-0217,,kolkata,west bengal,india,enterprise,workspace,300000.0,,B0-2082,2023-03-16,552365.025,5 8 x 4 x 12 type x drywall,61289.0,156.0,PC,7.488,MS,40915.0,306371.52,2022-06-21,2023-09-27 12:00:00,3572485583.0
9952,A0-0032,,vadodara,gujarat,india,misc market,workspace,161000.0,,B0-2470,2023-06-12,12064.08,3 5 8 x 10 stud 1 1 4 flange 20ga eq,60015.0,20.0,PC,0.2,ML,56112.0,11222.4,2022-01-17,2024-03-22 17:00:00,9061994321.0
647,A0-0009,,jaipur,rajasthan,india,enterprise,workspace,350000.0,4.0,B0-0150,2023-02-08,181665.105,50lb 16d duplex nail sold box,62985.0,2.0,,,,5537.72,11075.44,2022-09-06,2024-08-15 00:00:00,9895473728.0
6382,A0-0160,,cuttack,odisha,india,bio innovation,r amp d laboratories,55000.0,0.0,B0-1416,2024-03-13,85849.69,4 x 12 c h stud 20ga 33mil,51163.0,5.0,PC,0.06,ML,113476.5,6808.59,2023-05-01,2024-08-22 17:00:00,2838119884.0
7528,A0-0186,,pune,maharashtra,india,misc market,workspace,171000.0,5.0,B0-1696,2024-05-22,852142.55,3 5 8 x 18 stud 1 5 8 flange 20ga 33mil punch outs 2 4 6 8 10 12 ,60424.0,90.0,PC,1.62,ML,66633.0,107945.46,2021-10-18,2026-06-02 00:00:00,15701858802.0
13019,A0-0164,,amritsar,punjab,india,bio innovation,pharma synth,40000.0,,B0-3651,2024-10-03,95580.78,6 x 10 c h stud 20ga 33mil,61006.0,10.0,PC,0.1,ML,165330.0,16533.0,2022-11-01,2025-06-11 00:00:00,7712088582.0
7166,A0-0004,,bengaluru,karnataka,india,enterprise,workspace,2800000.0,0.0,B0-1615,2024-05-08,186442.975,6 x 10 j l corner 18ga 43mil ,61494.0,2.0,PC,0.02,ML,287908.0,5758.16,2020-02-03,2025-10-31 00:00:00,34925565107.0
10710,A0-0023,,kolkata,west bengal,india,enterprise,hospitality hall,435000.0,11.0,B0-2739,2023-08-08,993524.75,4 x 10 tabbed j track 1 x 2 1 4 legs 20ga 33mil,60958.0,10.0,PC,0.1,ML,127922.0,12792.2,2022-08-15,2025-01-21 00:00:00,23204555261.0
7698,A0-0160,,cuttack,odisha,india,bio innovation,r amp d laboratories,55000.0,0.0,B0-1736,2024-06-06,50963.39,3 5 8 x 10 track 1 1 4 leg 20ga 33mil ,53850.0,10.0,PC,0.1,ML,60191.0585,6019.515,2023-05-01,2024-08-22 17:00:00,2838119884.0
12628,A0-0186,,pune,maharashtra,india,misc market,workspace,171000.0,5.0,B0-3488,2024-07-31,924848.505,3 5 8 x 10 prox header 4 1 4 flange 16ga 54mil,61424.0,6.0,PC,0.06,ML,668918.5,40135.11,2021-10-18,2026-06-02 00:00:00,15701858802.0
4876,A0-0121,,meerut,uttar pradesh,india,bio innovation,pharma synth,118000.0,,B0-1002,2023-11-20,,tape seaming 4inx180ft pk12,62673.0,4.0,,,,24727.69,0.01,2021-03-01,2023-10-13 00:00:00,18725470672.0
11532,A0-0023,,kolkata,west bengal,india,enterprise,hospitality hall,435000.0,11.0,B0-3071,2023-11-28,476481.06,6 x 10 slotted slip track 2 1 2 leg 20ga 30mil,49214.0,16.0,PC,0.16,ML,179775.5,28764.08,2022-08-15,2025-01-21 00:00:00,23204555261.0
5342,A0-0003,,ahmedabad,gujarat,india,future tech,critical ops,450000.0,,B0-1136,2024-05-07,1181107.5,ramset 27 caliber yellow strip load 100,32498.0,10.0,BX,10.0,BX,1231.625,12316.25,2021-07-12,2024-11-01 17:00:00,14191958070.0
11456,A0-0189,,vadodara,gujarat,india,enterprise,workspace,114807.0,4.0,B0-3049,2023-10-27,44325.14,2 x 2 x 10 angle 20ga 30mil,61343.0,20.0,PC,0.2,ML,51770.0,10354.0,2023-06-01,2024-01-18 17:00:00,1730968970.0
7032,A0-0003,,ahmedabad,gujarat,india,future tech,critical ops,450000.0,,B0-1599,2024-04-30,536227.815,6 x 19 8 stud 1 5 8 flange 16ga,60695.0,84.0,PC,1.652,ML,196225.0,324164.535,2021-07-12,2024-11-01 17:00:00,14191958070.0
2161,A0-0062,,gwalior,madhya pradesh,india,future tech,workspace,8000.0,1.0,B0-0473,2023-04-18,37012.21,arm 4 dw cross tee g40 fire rated 36pc bx,61310.0,72.0,pcs,288.0,,80828.0,0.01,2022-11-28,2023-04-07 12:00:00,217999330.1
686,A0-0014,,jaipur,rajasthan,india,bio innovation,misc build,680000.0,8.0,B0-0151,2023-02-08,48923.485,drymarker pencil in holster with built in sharpener,64207.0,1.0,,,,1176.515,1176.515,2022-04-11,2024-09-17 12:00:00,7554544515.0
2462,A0-0077,,mumbai,maharashtra,india,wellness,health center,2000.0,0.0,B0-0524,2023-08-03,152231.355,3 5 8 20ga dw stud 10 ,61197.0,20.0,pcs,200.0,,61372.5,0.01,2023-06-05,2023-09-15 12:00:00,57276996.18
7129,A0-0004,,bengaluru,karnataka,india,enterprise,workspace,2800000.0,0.0,B0-1613,2024-05-03,261911.945,2 1 2 x 10 stud 2 flange 16ga,59987.0,2.0,PC,0.02,ML,141783.0,2835.66,2020-02-03,2025-10-31 00:00:00,34925565107.0
6268,A0-0023,,kolkata,west bengal,india,enterprise,hospitality hall,435000.0,11.0,B0-1388,2024-02-29,-9897.254999999992,6 x 9 6 stud 1 1 4 flange 20ga eq,60802.0,1.0,PC,0.01,ML,79742.5,0.01,2022-08-15,2025-01-21 00:00:00,23204555261.0
4942,A0-0044,,ahmedabad,gujarat,india,future tech,critical ops,50000.0,,B0-1045,2024-06-18,62227.54,4 x 1 1 2 usg fire rated 15 16 cross tee donn dx dxl flat white 60 bx,61146.0,2.0,CT,0.48,ML,65965.0,31663.2,2022-12-16,2024-12-31 00:00:00,1047313632.0
5947,A0-0020,,chandigarh,chandigarh,india,future tech,critical ops,1400000.0,2.0,B0-1300,2024-03-04,1647288.0,10 cemco fas 093 control joint fire rated 20 bx fas 093x,61181.0,20.0,CT,4.0,ML,255510.0,1022040.0,2022-06-13,2026-02-04 00:00:00,134000000000.0
4584,A0-0120,,ranchi,jharkhand,india,tertiary learning,learning hub,64700.0,,B0-0808,2024-02-02,,garden hose reel cart 6 in steel,53315.0,1.0,,,,17325.415,0.01,2022-05-23,2025-01-24 17:00:00,3441650490.0
5785,A0-0024,,haridwar,uttarakhand,india,misc market,critical ops,150000.0,,B0-1260,2024-02-05,30790.625,5 8 x 4 x 8 type x drywall,61289.0,4.0,PC,0.128,MS,42167.5,5397.44,2022-10-24,2025-08-27 00:00:00,19679867940.0
10423,A0-0004,,bengaluru,karnataka,india,enterprise,workspace,2800000.0,0.0,B0-2627,2023-07-14,152458.475,6 x 16 stud 1 5 8 flange 16ga,40328.0,40.0,PC,0.64,ML,214678.5,137394.24,2020-02-03,2025-10-31 00:00:00,34925565107.0
7570,A0-0023,,kolkata,west bengal,india,enterprise,hospitality hall,435000.0,11.0,B0-1698,2024-05-21,833355.05,10 marlite m350 pvc inside corner white,63356.0,40.0,PC,40.0,PC,317.3,12692.0,2022-08-15,2025-01-21 00:00:00,23204555261.0
11437,A0-0155,,surat,gujarat,india,misc market,workspace,838094.0,41.0,B0-3039,2023-10-24,30950.11,5 8 x 4 x 8 type x drywall,61289.0,30.0,PC,0.96,MS,30060.0,28857.6,2019-09-02,2023-12-29 17:00:00,15673671106.0
10513,A0-0004,,bengaluru,karnataka,india,enterprise,workspace,2800000.0,0.0,B0-2665,2023-08-08,3417049.625,4 x 8 stud 1 5 8 flange 14ga unpunched,66553.0,440.0,PC,3.52,ML,195724.0,688948.48,2020-02-03,2025-10-31 00:00:00,34925565107.0
522,A0-0010,,jaipur,rajasthan,india,bio innovation,workspace,165000.0,,B0-0138,2023-01-30,290060.63,18v lxt lithium ion brushless cordless 1 rotary hammer kit makita serial number sn 922020y 922034y 922028y 922035y,45273.0,4.0,,,,51435.165,205740.66,2019-01-28,2024-11-07 12:00:00,3510898566.0
8715,A0-0155,,surat,gujarat,india,misc market,workspace,838094.0,41.0,B0-2057,2023-03-13,67165.73,6 x 10 track 1 1 4 leg 18ga,58208.0,20.0,PC,0.2,ML,147795.0,29559.0,2019-09-02,2023-12-29 17:00:00,15673671106.0
11986,A0-0201,,ludhiana,punjab,india,enterprise,r amp d laboratories,36000.0,1.0,B0-3225,2023-12-11,61580.415,3 5 8 x 12 stud 1 1 4 flange 20ga eq,60015.0,30.0,PC,0.36,ML,51770.0,18637.2,2023-04-19,2024-01-23 12:00:00,1553242778.0
3984,A0-0079,,mumbai,maharashtra,india,enterprise,workspace,6133.0,0.0,B0-0537,2023-08-31,65808.855,2 1 2 20ga dw track 10 w 1 1 4 leg,61191.0,20.0,pcs,200.0,,52354.5,0.01,2023-05-30,2023-10-04 12:00:00,184506781.2
12838,A0-0164,,amritsar,punjab,india,bio innovation,pharma synth,40000.0,,B0-3587,2024-09-04,346154.26,6 x 10 track 1 1 4 leg 18ga,58208.0,24.0,PC,0.24,ML,110220.0,26452.8,2022-11-01,2025-06-11 00:00:00,7712088582.0
11611,A0-0189,,vadodara,gujarat,india,enterprise,workspace,114807.0,4.0,B0-3096,2023-11-06,6835.31,rotozip 1 8 guide point zip bit 16pk,62057.0,2.0,PK,2.0,PK,2609.375,5218.75,2023-06-01,2024-01-18 17:00:00,1730968970.0
781,A0-0009,,jaipur,rajasthan,india,enterprise,workspace,350000.0,4.0,B0-0175,2023-03-07,146007.265,3 4 x10 x12 rock carbide sds plus bit dewalt,10547.0,2.0,,,,2097.52,4195.04,2022-09-06,2024-08-15 00:00:00,9895473728.0
10614,A0-0156,,nagpur,maharashtra,india,wellness,health center,583000.0,,B0-2699,2023-08-16,301167.8,2 x 1 usg non fire rated 15 16 cross tee donn dx flat white 050 60 bx,60205.0,150.0,PC,0.3,ML,77154.0,23146.2,2018-11-28,2024-08-23 00:00:00,23273459144.0
11025,A0-0242,,hyderabad,telangana,india,wellness,ambulatory care,25000.0,,B0-2850,2023-09-07,59264.125,6 x 10 prox header 4 1 4 flange 20ga 33mil,61430.0,3.0,PC,0.03,,61.24265749999999,8128.725,2021-12-03,2023-03-02 12:00:00,686793929.5
5608,A0-0166,,chennai,tamil nadu,india,tertiary learning,learning hub,184000.0,0.0,B0-1208,2024-01-26,40363.065,westpac green dot light weight topping 39 ctn,62100.0,20.0,CT,20.0,CT,981.125,19622.5,2019-11-19,2025-01-24 12:00:00,15539779791.0
5979,A0-0003,,ahmedabad,gujarat,india,future tech,critical ops,450000.0,,B0-1307,2024-02-13,1678174.65, 6 x 1 7 8 grabber scavenger head drivall self drill point 4m,37858.0,2.0,BX,2.0,BX,6838.65,13677.3,2021-07-12,2024-11-01 17:00:00,14191958070.0
8844,A0-0115,,chandigarh,chandigarh,india,future tech,critical ops,988000.0,,B0-2112,2023-03-21,584967.6,12 x 1 64 usg non fire rated 15 16 main tee donn dx flat white 050 20 bx,49025.0,30.0,CT,7.2,ML,81245.5,584967.6,2021-07-15,2024-12-20 12:00:00,92837749723.0
3748,A0-0016,,mumbai,maharashtra,india,enterprise,workspace,3300.0,0.0,B0-0492,2023-05-27,193932.09,utility knife blades 100 box smabam3003,61335.0,1.0,box,1.0,,1312.62,0.01,2023-02-27,2023-11-30 00:00:00,169152463.0
2197,A0-0075,,mumbai,maharashtra,india,wellness,health center,750.0,0.0,B0-0477,2023-05-25,848430.14,n95 respirator 8210v w vent 3m 10 box,35824.0,1.0,box,1.0,,1698.39,0.01,2023-02-06,2023-06-16 12:00:00,34491903.62
8562,A0-0028,,agra,uttar pradesh,india,wellness,ambulatory care,4500.0,0.0,B0-2005,2023-03-01,1250953.58,3 5 8 10 slotted slip track 2 1 2 leg 20ga 33mil g60,65155.0,40.0,PC,0.4,ML,141950.0,56780.0,2023-01-23,2023-07-07 12:00:00,165263859.7
13268,A0-0023,,kolkata,west bengal,india,enterprise,hospitality hall,435000.0,11.0,B0-3744,2024-11-12,40871.58,4 x 10 tabbed j track 1 x 2 1 4 legs 20ga 33mil,60958.0,30.0,PC,0.3,ML,127922.0,38376.6,2022-08-15,2025-01-21 00:00:00,23204555261.0
4286,A0-0016,,mumbai,maharashtra,india,enterprise,workspace,3300.0,0.0,B0-0730,2023-05-25,111798.15,trimaco 36 x 200 carpet protection film roll,46732.0,1.0,each,1.0,,6235.78,0.01,2023-02-27,2023-11-30 00:00:00,169152463.0
8570,A0-0216,,hyderabad,telangana,india,future tech,critical ops,28000.0,2.0,B0-2006,2023-02-27,29603.255,3m respirator cool flow valve 10pk,35824.0,2.0,BX,2.0,BX,2108.375,4216.75,2022-06-01,2023-11-14 12:00:00,2795749426.0
10409,A0-0186,,pune,maharashtra,india,misc market,workspace,171000.0,5.0,B0-2620,2023-07-12,144697.985,3 5 8 x 14 stud 1 5 8 flange 18ga,60517.0,30.0,PC,0.42,ML,112641.5,47309.43,2021-10-18,2026-06-02 00:00:00,15701858802.0
9833,A0-0023,,kolkata,west bengal,india,enterprise,hospitality hall,435000.0,11.0,B0-2421,2023-05-12,1510509.99,6 x 10 track 1 1 4 leg 20ga eq,49215.0,80.0,PC,0.8,ML,79325.0,63460.0,2022-08-15,2025-01-21 00:00:00,23204555261.0
9806,A0-0219,,indore,madhya pradesh,india,misc market,learning hub,40000.0,2.0,B0-2419,2023-04-12,2589233.965,6 x10 8 notchtrak nt 1 1 4 leg 16 oc 16ga,61497.0,70.0,PC,0.747,ML,235386.5,175755.81,2021-12-14,2023-11-17 12:00:00,3600136735.0
6980,A0-0182,,meerut,uttar pradesh,india,bio innovation,r amp d laboratories,44000.0,,B0-1587,2024-04-22,238931.075,2 1 2 x 12 stud 1 1 4 flange 20ga eq,59959.0,120.0,PC,1.44,ML,41332.5,59518.8,2024-01-01,2024-12-31 00:00:00,2514686544.0
1828,A0-0055,,aurangabad,maharashtra,india,bio innovation,r amp d laboratories,7500.0,,B0-0407,2024-02-09,29824.53,3 5 8 25ga dw stud 14 ,61264.0,10.0,pcs,140.0,,51018.5,0.01,2023-05-25,2024-06-04 17:00:00,307613078.2
9155,A0-0142,,nagpur,maharashtra,india,wellness,health center,33000.0,,B0-2231,2023-04-19,214895.6,3 5 8 x 10 track 1 1 4 leg 20ga 33mil ,53850.0,50.0,PC,0.5,ML,75985.0,37992.5,2022-03-06,2025-02-27 00:00:00,1115322451.0
12989,A0-0164,,amritsar,punjab,india,bio innovation,pharma synth,40000.0,,B0-3634,2024-09-25,11142.24,1 x 2 x 12 usg sheetrock glassmat mold tough gyp shaftwall liner,66936.0,4.0,PC,0.096,MS,116065.0,11142.24,2022-11-01,2025-06-11 00:00:00,7712088582.0
2377,A0-0077,,mumbai,maharashtra,india,wellness,health center,2000.0,0.0,B0-0509,2023-07-31,190202.98,3 4 fire treated rated sheathing 4 x8 kdat,63657.0,3.0,pcs,96.0,,158399.5,0.01,2023-06-05,2023-09-15 12:00:00,57276996.18
8552,A0-0155,,surat,gujarat,india,misc market,workspace,838094.0,41.0,B0-2004,2023-02-22,270540.0,5 8 x 4 x 9 type x drywall,61289.0,1.0,PC,0.01,MS,30060.0,0.01,2019-09-02,2023-12-29 17:00:00,15673671106.0
3840,A0-0077,,mumbai,maharashtra,india,wellness,health center,2000.0,0.0,B0-0520,2023-08-01,13602.15,35 case bottled water 16 9oz sold per case,42998.0,4.0,case,4.0,,708.915,0.01,2023-06-05,2023-09-15 12:00:00,57276996.18
1247,A0-0036,,jaipur,rajasthan,india,wellness,workspace,156000.0,,B0-0269,2023-05-19,18902.73,1 1 2 electric vibrator head northrock,64307.0,1.0,,,,17461.52,17461.52,2022-10-05,2024-10-02 12:00:00,7015606559.0
7505,A0-0023,,kolkata,west bengal,india,enterprise,hospitality hall,435000.0,11.0,B0-1692,2024-05-20,579464.115,5 8 x 4 x 8 gp densshield fireguard sq gyp tile backer,48572.0,54.0,PC,1.728,MS,113977.5,196953.12,2022-08-15,2025-01-21 00:00:00,23204555261.0
6512,A0-0023,,kolkata,west bengal,india,enterprise,hospitality hall,435000.0,11.0,B0-1460,2024-04-02,50361.355,2 1 2 x 10 slotted slip track 2 1 2 leg 16ga 54mil,60920.0,8.0,PC,0.08,ML,203489.5,16279.16,2022-08-15,2025-01-21 00:00:00,23204555261.0
12288,A0-0023,,kolkata,west bengal,india,enterprise,hospitality hall,435000.0,11.0,B0-3342,2024-05-31,163467.115,3 4 x 4 x 8 cdx fire rated plywood,26930.0,20.0,PC,20.0,PC,5691.36,113827.2,2022-08-15,2025-01-21 00:00:00,23204555261.0
5440,A0-0169,,mumbai,maharashtra,india,wellness,health center,3800.0,2.0,B0-1160,2024-01-16,95505.63,3 4 x 4 x 8 cdx fire rated plywood,26930.0,4.0,PC,4.0,PC,4726.1,18904.4,2022-04-18,2025-03-28 12:00:00,679426774.6
10230,A0-0189,,vadodara,gujarat,india,enterprise,workspace,114807.0,4.0,B0-2560,2023-06-30,2858436.295,3 5 8 x 14 stud 1 5 8 flange 18ga,60517.0,300.0,PC,4.2,ML,143954.0,604606.8,2023-06-01,2024-01-18 17:00:00,1730968970.0
12410,A0-0023,,kolkata,west bengal,india,enterprise,hospitality hall,435000.0,11.0,B0-3390,2024-06-26,25900.865,2 x 6 x 8 2 fire treated lumber,66410.0,25.0,PC,25.0,PC,972.775,24319.375,2022-08-15,2025-01-21 00:00:00,23204555261.0
8965,A0-0254,,nagpur,maharashtra,india,wellness,health center,2500.0,,B0-2151,2023-04-12,48417.475,fastbridge clips 18ga 43mil 200 bx,63989.0,1.0,BC,200.0,PC,83.5,16700.0,2023-03-27,2024-03-07 12:00:00,128357700.5
10682,A0-0221,,pune,maharashtra,india,misc market,workspace,131500.0,,B0-2731,2023-08-08,6783.54,3 5 8 x 10 track 1 1 2 leg 20ga 33mil,50875.0,2.0,PC,0.02,ML,71643.0,1432.86,2021-12-15,2023-03-24 12:00:00,1537624684.0
13048,A0-0319,,kochi,kerala,india,wellness,health center,19500.0,,B0-3665,2024-10-08,123246.0,5 8 x 4 x 9 type x drywall,61289.0,100.0,PC,3.6,MS,34235.0,123246.0,2023-05-26,2025-05-02 12:00:00,456218365.5
5511,A0-0172,,kolkata,west bengal,india,future tech,workspace,13000.0,,B0-1179,2024-01-25,494998.855,2 x 4 x 10 2 fire treated lumber,42103.0,20.0,PC,20.0,PC,962.755,19255.1,2023-04-10,2024-07-31 00:00:00,311484486.4
5331,A0-0003,,ahmedabad,gujarat,india,future tech,critical ops,450000.0,,B0-1133,2024-05-31,82633.27,12 hanger wire 12ga with clip pin 100 bd,43460.0,4.0,BD,4.0,BD,7339.65,29358.6,2021-07-12,2024-11-01 17:00:00,14191958070.0
4532,A0-0105,,patna,bihar,india,enterprise,workspace,1390000.0,27.0,B0-0777,2023-06-01,265730.4,2 x 4 2 syp britel16,10074.0,416.0,PCS  ,,,638.775,0.01,2020-04-30,2025-06-02 00:00:00,19389360493.0
9867,A0-0023,,kolkata,west bengal,india,enterprise,hospitality hall,435000.0,11.0,B0-2438,2023-06-01,105557.36,usg all purpose joint compound 4 5g pail,50016.0,48.0,PA,48.0,PA,1899.625,91182.0,2022-08-15,2025-01-21 00:00:00,23204555261.0
366,A0-0004,,bengaluru,karnataka,india,enterprise,workspace,2800000.0,0.0,B0-0100,2023-08-31,-9897.254999999992,7 flexible vibrator shaft oztec,43046.0,,,,,16008.62,0.01,2020-02-03,2025-10-31 00:00:00,34925565107.0
10858,A0-0038,,bhubaneswar,odisha,india,bio innovation,r amp d laboratories,69450.0,,B0-2781,2023-08-14,90568.275,4 x 1 1 2 usg non fire rated 15 16 cross tee donn dx old white 60 bx,66966.0,2.0,CT,0.48,ML,76068.5,36512.88,2022-09-19,2023-08-29 12:00:00,1171391811.0
